run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
6,316,DEV,happy,86,0.32288050295998305,0,27.868153775755626,3391,3026,6485,6795,7638,0,NA,6417
6,317,DEV,happy,68,0.7393460732034762,0,50.05461299567594,542,8977,9583,9888,10735,0,NA,9519
6,318,DEV,happy,76,0.6265824805868793,76,47.55742793374135,1022,12169,13265,13570,14417,0,NA,13191
6,319,DEV,happy,74,0.59015468624584,74,43.58458237801612,1208,15805,17080,17385,18232,0,NA,17013
6,320,DEV,happy,82,0.5482685717505238,0,44.919785254003415,1428,19713,21212,21517,22364,0,NA,21141
6,321,DEV,happy,75,0.506315061514446,0,37.9786019882762,1675,23696,25444,25749,26596,0,NA,25371
6,322,DEV,happy,84,0.45339891288237344,0,38.2711291194502,2048,28077,30192,30497,31344,0,NA,30125
6,323,DEV,happy,84,0.3911525781770716,84,32.928033910034706,2590,32480,35140,35446,36292,0,NA,35070
6,324,DEV,happy,81,0.3571989446371353,0,29.014634926018058,2961,37724,40755,41060,41907,0,NA,40685
6,325,DEV,happy,86,0.32489477985950793,0,28.021594171910788,3363,43290,46720,47025,47872,0,NA,46653
6,326,DEV,happy,86,0.30696478098735935,86,26.336867632841003,3601,49254,52918,53223,54070,0,NA,52855
6,327,DEV,happy,76,0.7088335402876169,0,53.60147552517338,653,55353,56083,56388,57235,0,NA,56006
6,328,DEV,happy,77,0.6261610147504307,0,48.15859212102246,1030,58368,59465,59770,60617,0,NA,59398
6,329,DEV,happy,79,0.5283509368647457,79,41.9729202978879,1538,61801,63414,63719,64566,0,NA,63339
6,330,DEV,happy,83,0.4063941673800773,83,33.62136009758744,2449,65750,68262,68567,69414,0,NA,68199
6,331,DEV,happy,86,0.31479179781888766,86,26.93385389206525,3495,70798,74360,74665,75512,0,NA,74293
6,332,DEV,happy,71,0.7097921019316389,71,50.105048743415736,658,77099,77825,78131,78977,0,NA,77757
6,333,DEV,happy,73,0.5261662015572448,0,38.67191832161843,1556,80414,82041,82346,83191,0,NA,81970
6,334,DEV,happy,83,0.4030046114709789,83,33.3809522433202,2471,84477,87022,87327,88174,0,NA,86948
