run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
7,379,IEV,fear,102,0.4662831040312173,102,47.63077183362031,3509,2343,5919,6225,7070,0,NA,5852
7,380,IEV,fear,75,0.572086259368762,0,43.14381995202665,2994,8471,11534,11839,12686,0,NA,11465
7,381,IEV,fear,19,0.887644827493034,0,16.442642391068755,580,14187,14833,15138,15985,0,NA,14767
7,382,IEV,fear,21,0.8624368870319878,21,18.493823057368743,1006,17125,18215,18520,19367,0,NA,18131
7,383,IEV,fear,28,0.8202237334655621,28,22.674630342537306,1461,20670,22213,22519,23365,0,NA,22131
7,384,IEV,fear,47,0.7494206909580691,47,35.424134407679574,2009,24517,26595,26901,27747,0,NA,26526
7,385,IEV,fear,59,0.6595343457387587,59,39.016421309567534,2533,29050,31660,31965,32812,0,NA,31583
7,386,IEV,fear,84,0.5623902217800196,0,47.06509512600954,3029,34214,37325,37630,38477,0,NA,37243
7,387,IEV,fear,111,0.44831028100711134,0,49.81721800070849,3580,40127,43789,44095,44941,0,NA,43707
7,388,IEV,fear,33,0.8057788893876424,33,26.601526261614108,1590,46170,47838,48143,48990,0,NA,47760
7,389,IEV,fear,49,0.7009751218260284,49,34.04838478286361,2303,50592,52969,53275,54121,0,NA,52895
7,390,IEV,fear,69,0.5984064745462524,69,41.006034538642375,2863,55804,58734,59039,59886,0,NA,58667
7,391,IEV,fear,92,0.511491947932011,92,46.90373246183539,3279,61540,64898,65204,66050,0,NA,64819
7,392,IEV,fear,131,0.4072416923073787,0,53.5328834187018,3781,67304,71163,71468,72315,0,NA,71085
7,393,IEV,fear,42,0.7548528870614148,42,31.978962223505818,1980,73469,75511,75817,76663,0,NA,75449
7,394,IEV,fear,58,0.6532516608941851,0,38.12189170168819,2571,78015,80660,80965,81812,0,NA,80586
7,395,IEV,fear,75,0.57951723001367,75,43.29691435102922,2948,83216,86241,86546,87393,0,NA,86164
7,396,IEV,fear,106,0.47693578915726925,106,50.4552277735778,3448,88748,92272,92578,93424,0,NA,92196
7,397,IEV,fear,110,0.4455939618990957,110,49.042258613740955,3596,94979,98653,98959,99805,0,NA,98575
7,398,IEV,fear,91,0.5017339637127087,91,45.87517553145899,3337,101212,104618,104923,105770,0,NA,104549
7,399,IEV,fear,123,0.42951728071066525,0,52.75395941485029,3676,106947,110699,111004,111851,0,NA,110623
7,400,IEV,fear,103,0.4809016994374948,103,49.326857695284815,3429,113209,116714,117019,117866,0,NA,116638
7,401,IEV,fear,82,0.539344918789427,82,44.40929067257272,3158,119522,122745,123050,123897,0,NA,122680
7,402,IEV,fear,113,0.45332580661027266,113,51.413981469971084,3570,125056,128693,128998,129845,0,NA,128626
7,403,IEV,fear,98,0.477353337956091,98,46.618939391257484,3457,131352,134874,135179,136026,0,NA,134809
7,404,IEV,fear,119,0.4322295531873823,0,51.35909605248875,3664,137633,141372,141677,142524,0,NA,141297
7,405,IEV,fear,82,0.557520104190975,82,45.634034586712815,3058,144085,147220,147525,148371,0,NA,147143
7,406,IEV,fear,86,0.5368817136760956,86,46.153409458459116,3164,149982,153217,153523,154369,0,NA,153146
7,407,IEV,fear,111,0.45666978680476333,111,50.824920435566426,3552,155878,159499,159804,160651,0,NA,159430
7,408,IEV,fear,118,0.4366128464597923,118,51.62236352615492,3648,161912,165630,165935,166782,0,NA,165560
7,409,IEV,fear,77,0.5708776152312794,0,43.783456608266064,3003,168143,171211,171516,172363,0,NA,171146
7,410,IEV,fear,56,0.6935521676303319,56,38.76505046701842,2341,173972,176393,176698,177545,0,NA,176313
7,411,IEV,fear,110,0.4679546491243337,0,51.294498395027276,3497,179207,182774,183079,183926,0,NA,182704
7,412,IEV,fear,123,0.4188877737895947,0,51.456174192080915,3735,185086,188888,189194,190040,0,NA,188821
7,413,IEV,fear,77,0.567649794318017,77,43.96304280129823,3016,191202,194286,194592,195438,0,NA,194218
7,414,IEV,fear,99,0.48882716412752325,0,48.484514570578106,3403,196800,200268,200573,201420,0,NA,200203
7,415,IEV,fear,78,0.5809186385220751,0,45.5408572985539,2954,202881,205899,206204,207051,0,NA,205835
7,416,IEV,fear,115,0.443713679355926,115,50.90089976828355,3618,208314,211997,212302,213149,0,NA,211932
7,417,IEV,fear,116,0.44705654833772945,0,51.65918132172093,3592,214610,218278,218583,219430,0,NA,218202
7,418,IEV,fear,85,0.5372924395975556,0,45.59513877759408,3158,220942,224176,224481,225328,0,NA,224100
7,419,IEV,fear,63,0.658245427194101,63,41.73437693123689,2546,226690,229307,229613,230458,0,NA,229236
7,420,IEV,fear,78,0.5745005599573969,0,44.72947378154452,2975,231672,234722,235027,235874,0,NA,234647
7,421,IEV,fear,48,0.7028566763895643,48,33.90614965958922,2287,237337,239704,240009,240856,0,NA,239624
7,422,IEV,fear,33,0.8100990640980251,33,26.981800840798623,1560,242121,243752,244058,244904,0,NA,243681
7,423,IEV,fear,81,0.5714820606713769,81,46.03562358446567,2985,246118,249184,249489,250334,0,NA,249103
7,424,IEV,fear,109,0.44956408337573994,109,48.86419327420293,3578,251543,255198,255504,256350,0,NA,255121
7,425,IEV,fear,91,0.506719979013617,91,46.12462633812193,3305,257515,260896,261202,262048,0,NA,260820
7,426,IEV,fear,82,0.5446720952278887,0,44.663047664619235,3123,263663,266861,267166,268013,0,NA,266786
7,427,IEV,fear,74,0.5831179009960676,74,43.091598197612676,2930,269285,272292,272598,273444,0,NA,272215
7,428,IEV,fear,103,0.489869248848063,0,50.39598969554584,3387,274761,278224,278529,279376,0,NA,278148
7,429,IEV,fear,77,0.5674478283825104,77,43.97424027036769,3014,280936,284022,284327,285174,0,NA,283950
7,430,IEV,fear,57,0.658982245340813,57,37.7348838722953,2550,286539,289153,289458,290305,0,NA,289089
7,431,IEV,fear,117,0.4372392053039954,117,51.16082505051778,3648,291970,295684,295989,296836,0,NA,295618
7,432,IEV,fear,113,0.4485192435035517,0,50.70528479122962,3598,298404,302065,302371,303217,0,NA,302002
7,433,IEV,fear,115,0.43097761286863034,115,49.68434744655397,3665,304886,308630,308935,309782,0,NA,308551
7,434,IEV,fear,88,0.5214283110206674,88,45.88670100090716,3239,311451,314761,315066,315913,0,NA,314690
7,435,IEV,fear,73,0.5857123000052167,73,42.94272491841228,2933,317181,320176,320481,321326,0,NA,320114
7,436,IEV,fear,116,0.4274316167090919,116,49.40950672032429,3692,322846,326607,326912,327759,0,NA,326538
