run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
2,64,IEV,happy,43,0.747283814867097,43,31.853387332990476,2029,3587,5680,5987,6832,0,NA,5616
2,65,IEV,happy,19,0.880396342472424,0,16.762008893802083,729,7975,8779,9085,9931,0,NA,8704
2,66,IEV,happy,34,0.822876817472008,34,28.147968899657076,1444,11425,12945,13250,14097,0,NA,12869
2,67,IEV,happy,37,0.7680309748755225,0,28.56043752593165,1876,15240,17193,17498,18345,0,NA,17116
2,68,IEV,happy,65,0.6454150714491699,0,41.87078272050442,2617,19788,22475,22780,23627,0,NA,22405
2,69,IEV,happy,103,0.46753677718844117,103,48.03840132712793,3503,25120,28689,28994,29841,0,NA,28623
2,70,IEV,happy,105,0.4746389499114943,105,49.60168656730439,3457,30985,34520,34826,35672,0,NA,34442
2,71,IEV,happy,97,0.49549303944535006,0,48.17553860099154,3355,36766,40202,40507,41354,0,NA,40121
2,72,IEV,happy,102,0.4712972249289333,102,47.86151719959193,3476,42848,46399,46705,47551,0,NA,46324
2,73,IEV,happy,123,0.4259720410979797,0,52.4552188511761,3700,48746,52514,52819,53666,0,NA,52446
2,74,IEV,happy,75,0.5708776152312794,0,42.64170137780351,3005,54811,57879,58184,59031,0,NA,57816
2,75,IEV,happy,59,0.6673987163221837,59,39.16016774429764,2487,60276,62844,63149,63996,0,NA,62763
2,76,IEV,happy,62,0.65529038883533,62,40.60590123305878,2561,65441,68075,68380,69227,0,NA,68002
2,77,IEV,happy,91,0.5201880673228485,91,47.51093448563145,3251,70323,73640,73945,74792,0,NA,73574
2,78,IEV,happy,107,0.46461142039304903,0,49.568853578502186,3519,76038,79621,79926,80773,0,NA,79557
2,79,IEV,happy,73,0.5946518730496961,73,43.61298418248872,2880,82070,85019,85324,86171,0,NA,84950
2,80,IEV,happy,74,0.5946518730496961,74,44.20763605553841,2883,87418,90367,90673,91518,0,NA,90301
2,81,IEV,happy,54,0.6677622367027072,54,35.79729718857519,2495,92767,95332,95638,96484,0,NA,95262
2,82,IEV,happy,114,0.45457978562974233,0,51.819045977741936,3553,97782,101414,101719,102566,0,NA,101335
2,83,IEV,happy,76,0.561579524106089,0,42.61284401358851,3052,103664,106778,107084,107930,0,NA,106716
2,84,IEV,happy,57,0.6798201134981101,57,39.006705712202866,2424,109029,111527,111832,112679,0,NA,111453
2,85,IEV,happy,49,0.7087955020362784,49,34.870816608482656,2258,113827,116158,116464,117310,0,NA,116085
2,86,IEV,happy,45,0.7566433977951023,45,34.09991553657938,1948,118859,120890,121195,122040,0,NA,120807
2,87,IEV,happy,32,0.8081916870801534,32,25.55414907803919,1570,123192,124839,125144,125991,0,NA,124762
2,88,IEV,happy,103,0.47944079032677084,103,49.391322987452284,3438,127141,130653,130959,131805,0,NA,130579
2,89,IEV,happy,121,0.43410783380168094,0,52.587371987643344,3653,133305,137034,137340,138186,0,NA,136958
2,90,IEV,happy,89,0.5381136625566572,0,47.70477274481145,3159,139287,142516,142821,143668,0,NA,142446
2,91,IEV,happy,86,0.5210149567066223,86,44.86590917176137,3238,145068,148380,148686,149532,0,NA,148306
