run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
7,379,IEV,fear,15,0.8929385515215541,15,13.684891677833905,372,3557,4040,4339,5189,0,NA,3929
7,380,IEV,fear,21,0.8907882471196433,0,18.54993927659616,464,6589,7155,7455,8304,0,NA,7053
7,381,IEV,fear,43,0.7545534808815262,43,32.75835490921087,1953,9804,11854,12153,13003,0,NA,11757
7,382,IEV,fear,26,0.8667559115070408,0,22.237849555532723,918,14153,15186,15485,16335,0,NA,15071
7,383,IEV,fear,38,0.7736993308449773,38,29.598108071607832,1816,17635,19551,19850,20700,0,NA,19451
7,384,IEV,fear,42,0.7340230955175187,42,30.72389961337482,2077,21850,24033,24332,25182,0,NA,23927
7,385,IEV,fear,23,0.870199063570002,23,20.02914215879485,875,26482,27465,27766,28614,0,NA,27357
7,386,IEV,fear,23,0.8876047626275054,23,20.000062519805493,542,30014,30664,30963,31813,0,NA,30556
7,387,IEV,fear,15,0.8908221842798776,15,13.198824728968567,464,33463,34029,34329,35178,0,NA,33927
7,388,IEV,fear,17,0.8857262711793368,17,15.00135186745527,601,36378,37078,37378,38227,0,NA,36979
7,389,IEV,fear,15,0.8856828372723491,15,13.237431752420218,586,39827,40527,40826,41676,0,NA,40413
7,390,IEV,fear,16,0.8897013663243303,16,14.297241843967525,495,43326,43926,44225,45075,0,NA,43821
7,391,IEV,fear,25,0.845466658608643,25,21.4906697255546,1192,46708,48008,48307,49157,0,NA,47900
7,392,IEV,fear,25,0.8671027097431941,25,21.324226317860038,920,50423,51440,51741,52589,0,NA,51343
7,393,IEV,fear,22,0.8835576183224082,0,19.78511673819082,619,53756,54489,54790,55638,0,NA,54375
7,394,IEV,fear,32,0.8143160350937277,32,25.74516952613572,1497,57038,58637,58937,59786,0,NA,58535
7,395,IEV,fear,32,0.8129218861305725,0,25.886968316315937,1506,61186,62802,63102,63952,0,NA,62692
7,396,IEV,fear,20,0.8850224452960485,20,17.776471742059226,603,65301,66018,66317,67167,0,NA,65904
7,397,IEV,fear,30,0.8150087839138033,30,24.04439792255136,1485,68734,70316,70618,71466,0,NA,70219
7,398,IEV,fear,47,0.72388505727753,47,33.72192984021954,2120,72882,75115,75414,76264,0,NA,75002
7,399,IEV,fear,38,0.7905117162842075,38,29.64866025456824,1686,77480,79263,79563,80413,0,NA,79166
7,400,IEV,fear,26,0.8634707175697438,26,22.671830110700306,976,81762,82845,83145,83995,0,NA,82738
7,401,IEV,fear,21,0.8859423331626771,21,18.508009667864073,574,85661,86344,86644,87493,0,NA,86235
7,402,IEV,fear,22,0.8891882408304437,22,19.72597811036524,480,88660,89260,89559,90409,0,NA,89140
7,403,IEV,fear,17,0.8844365850616454,17,15.220384379052502,621,91926,92642,92941,93791,0,NA,92547
7,404,IEV,fear,30,0.8587713950463551,0,25.8495022130352,1033,95408,96541,96842,97690,0,NA,96441
7,405,IEV,fear,26,0.8768073904071745,26,22.579348076478556,759,99256,100123,100424,101272,0,NA,100015
7,406,IEV,fear,20,0.8716201110562934,20,17.213770699011526,849,102888,103838,104138,104987,0,NA,103737
7,407,IEV,fear,27,0.8587713950463551,0,23.273188027896136,1038,106504,107637,107936,108786,0,NA,107542
7,408,IEV,fear,27,0.8715563543106648,0,23.323910645166944,856,109986,110952,111252,112101,0,NA,110842
7,409,IEV,fear,21,0.8663370958821843,21,17.96215966662693,935,113468,114501,114800,115650,0,NA,114403
7,410,IEV,fear,18,0.881316928609589,18,15.734023117627954,678,117267,118050,118351,119199,0,NA,117945
