run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
5,253,IEV,scram,24,0.8908221842798776,24,21.216224387487465,430,3380,3930,4229,5079,0,NA,3810
5,254,IEV,scram,25,0.8587713950463551,0,21.555645237803425,1016,6196,7328,7628,8478,0,NA,7212
5,255,IEV,scram,20,0.89602192819088,20,17.54131060601537,237,9944,10311,10610,11460,0,NA,10181
5,256,IEV,scram,42,0.7533530428013192,42,31.349831749286512,1929,12827,14876,15175,16025,0,NA,14756
5,257,IEV,scram,58,0.6484101071996021,58,37.796866734403245,2542,17142,19807,20107,20957,0,NA,19684
5,258,IEV,scram,88,0.5471260938763282,88,48.360331379136966,3061,22273,25455,25755,26605,0,NA,25334
5,259,IEV,scram,97,0.5058894245300178,0,49.20216679497521,3255,28021,31403,31703,32552,0,NA,31276
5,260,IEV,scram,86,0.5540620386610244,0,47.47646889443648,3027,34019,37168,37468,38317,0,NA,37046
5,261,IEV,scram,20,0.888699248130624,20,18.0340518759747,493,39884,40500,40800,41649,0,NA,40377
5,262,IEV,scram,25,0.8493115950947523,25,21.027054475149423,1125,42816,44066,44365,45215,0,NA,43941
5,263,IEV,scram,26,0.8448263694861313,26,21.566881050227288,1177,46631,47931,48231,49080,0,NA,47808
5,264,IEV,scram,31,0.8037031329497183,0,25.19817770995025,1568,50447,52129,52429,53279,0,NA,52015
5,265,IEV,scram,26,0.8283595555361661,26,21.784744614513002,1352,54795,56261,56561,57410,0,NA,56147
5,266,IEV,scram,23,0.8720009818620394,23,19.774426880039936,827,58927,59877,60176,61026,0,NA,59754
5,267,IEV,scram,31,0.8417536723014049,31,26.137631694977582,1214,62292,63625,63925,64775,0,NA,63506
5,268,IEV,scram,30,0.8479875795568248,30,25.427819989803098,1147,66341,67607,67907,68757,0,NA,67488
5,269,IEV,scram,81,0.5579264844721046,0,45.05483863844537,3014,70023,73155,73455,74304,0,NA,73037
5,270,IEV,scram,42,0.7489639305347296,42,31.714812135088007,1962,75921,78004,78303,79153,0,NA,77883
5,271,IEV,scram,50,0.7370294581136969,0,37.108187395453086,2043,80486,82652,82952,83801,0,NA,82529
5,272,IEV,scram,28,0.8486077519444075,28,23.658531070742885,1154,85284,86551,86850,87700,0,NA,86438
5,273,IEV,scram,39,0.7826571086683424,0,30.3581256987658,1727,89316,91166,91465,92315,0,NA,91043
5,274,IEV,scram,26,0.8711078288622821,26,22.514548692515508,851,93482,94448,94747,95597,0,NA,94333
5,275,IEV,scram,23,0.8466450920107319,23,19.656387027644957,1170,96714,97997,98296,99146,0,NA,97884
5,276,IEV,scram,24,0.859317630361025,24,20.626429399948826,1022,100313,101445,101745,102595,0,NA,101335
5,277,IEV,scram,32,0.7872159111208741,32,25.225317202017983,1686,103811,105627,105927,106776,0,NA,105497
5,278,IEV,scram,48,0.7363985357820402,48,35.68211546081409,2043,108393,110559,110859,111708,0,NA,110436
5,279,IEV,scram,64,0.6214363374039407,0,39.567740682137234,2688,112875,115690,115990,116840,0,NA,115563
5,280,IEV,scram,22,0.8554916840885953,0,18.547723491442135,1062,117956,119139,119439,120288,0,NA,119018
