run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
1,1,CEV,scram,46,0.776,0,35.448,745,3466,4332,4682,5482,0,NA,4211
1,2,CEV,scram,42,0.8398571428571429,0,35.32028571428572,313,6832,7265,7564,8414,0,NA,7145
1,3,CEV,scram,62,0.5684285714285715,62,35.29471428571429,2209,9481,11813,12113,12962,0,NA,11690
1,4,CEV,scram,81,0.44585714285714284,0,36.108285714285714,3065,14246,17428,17727,18577,0,NA,17311
1,5,CEV,scram,61,0.6052857142857142,61,36.99999999999999,1934,19777,21843,22143,22992,0,NA,21711
1,6,CEV,scram,61,0.5971428571428572,61,36.402857142857144,2007,24259,26391,26691,27540,0,NA,26266
1,7,CEV,scram,58,0.5971428571428572,58,34.611428571428576,2008,29057,31190,31489,32339,0,NA,31065
1,8,CEV,scram,61,0.6352857142857142,61,38.905857142857144,1745,33756,35621,35921,36771,0,NA,35501
1,9,CEV,scram,64,0.602,64,38.806000000000004,1976,37787,39887,40186,41036,0,NA,39763
1,10,CEV,scram,58,0.5901428571428571,58,34.04928571428571,2040,42569,44735,45034,45884,0,NA,44609
1,11,CEV,scram,56,0.626,56,35.122,1807,47167,49083,49383,50233,0,NA,48974
1,12,CEV,scram,64,0.6021428571428571,0,38.80642857142857,1955,51766,53848,54148,54998,0,NA,53721
1,13,CEV,scram,54,0.7332857142857143,54,39.933142857142855,1049,56281,57447,57747,58596,0,NA,57330
1,14,CEV,scram,46,0.7974285714285714,46,37.0,603,59630,60346,60646,61495,0,NA,60233
1,15,CEV,scram,58,0.6808571428571428,58,39.72342857142857,1412,62579,64112,64411,65261,0,NA,63991
1,16,CEV,scram,58,0.6642857142857144,58,38.32857142857143,1530,66544,68193,68493,69343,0,NA,68074
1,17,CEV,scram,47,0.7381428571428572,0,34.78557142857143,1017,70476,71609,71908,72758,0,NA,71493
1,18,CEV,scram,82,0.4525714285714286,82,37.00000000000001,3014,74141,77274,77573,78423,0,NA,77155
1,19,CEV,scram,96,0.4074285714285715,0,39.03714285714286,3323,79956,83405,83704,84554,0,NA,83279
1,20,CEV,scram,53,0.7501428571428571,53,40.000571428571426,921,86037,87087,87386,88236,0,NA,86958
1,21,CEV,scram,64,0.5741428571428571,64,36.99999999999999,2169,89719,92002,92301,93151,0,NA,91888
1,22,CEV,scram,63,0.6194285714285714,0,38.858285714285714,1852,94184,96150,96450,97299,0,NA,96036
1,23,CEV,scram,55,0.6845714285714286,55,37.68457142857143,1391,98316,99832,100132,100982,0,NA,99707
1,24,CEV,scram,48,0.7774285714285715,48,37.0,740,102198,103065,103364,104214,0,NA,102938
1,25,CEV,scram,54,0.6775714285714285,54,36.32242857142857,1448,105430,106996,107296,108146,0,NA,106878
1,26,CEV,scram,59,0.6468571428571428,0,38.29371428571428,1637,109512,111295,111595,112444,0,NA,111149
1,27,CEV,scram,50,0.7637142857142857,50,38.52742857142857,843,113561,114527,114827,115676,0,NA,114404
1,28,CEV,scram,53,0.74,53,39.22,1008,116943,118076,118375,119225,0,NA,117951
1,29,CEV,scram,52,0.6852857142857143,52,35.62942857142857,1383,120492,122008,122307,123157,0,NA,121875
1,30,CEV,scram,58,0.6682857142857143,58,39.00485714285714,1508,124174,125807,126106,126972,0,NA,125682
1,31,CEV,scram,58,0.6278571428571429,0,36.37214285714286,1795,128339,130255,130555,131404,0,NA,130134
1,32,CEV,scram,40,0.8187142857142857,40,32.90642857142857,447,132787,133354,133653,134503,0,NA,133234
1,33,CEV,scram,83,0.4425714285714286,83,36.557428571428574,3082,135586,138785,139085,139935,0,NA,138668
1,34,CEV,scram,99,0.38742857142857146,0,38.162285714285716,3473,141451,145050,145349,146199,0,NA,144924
1,35,CEV,scram,50,0.7851428571428571,50,39.355428571428575,698,147615,148432,148732,149581,0,NA,148313
1,36,CEV,scram,49,0.7425714285714285,49,36.25742857142857,973,150964,152064,152364,153213,0,NA,151937
1,37,CEV,scram,46,0.7331428571428571,46,34.06742857142857,1050,154297,155463,155762,156612,0,NA,155347
1,38,CEV,scram,54,0.6877142857142857,0,37.0,1371,158012,159511,159811,160661,0,NA,159383
1,39,CEV,scram,53,0.7617142857142857,53,40.04685714285714,841,161794,162760,163060,163909,0,NA,162635
1,40,CEV,scram,44,0.7737142857142857,44,33.905142857142856,759,165243,166126,166425,167275,0,NA,166002
1,41,CEV,scram,50,0.7024285714285714,50,34.892714285714284,1260,168558,169941,170241,171090,0,NA,169818
1,42,CEV,scram,51,0.75,51,38.5,901,172224,173273,173573,174422,0,NA,173125
1,43,CEV,scram,53,0.7262857142857143,0,38.45257142857143,1090,175806,177022,177322,178171,0,NA,176896
1,44,CEV,scram,67,0.5855714285714286,0,39.34228571428572,2075,179205,181404,181703,182553,0,NA,181280
1,45,CEV,scram,44,0.8078571428571428,44,35.38428571428572,509,184369,185019,185319,186168,0,NA,184878
1,46,CEV,scram,49,0.7152857142857143,49,34.85414285714286,1173,187985,189284,189584,190433,0,NA,189158
1,47,CEV,scram,53,0.7402857142857142,53,39.22085714285714,993,191783,192900,193199,194049,0,NA,192776
1,48,CEV,scram,45,0.7968571428571428,45,36.20314285714286,609,196465,197198,197498,198347,0,NA,197074
1,49,CEV,scram,54,0.7302857142857142,54,39.19085714285713,1072,199631,200830,201130,201979,0,NA,200703
1,50,CEV,scram,56,0.6088571428571429,56,33.955714285714286,1927,203413,205462,205761,206611,0,NA,205340
1,51,CEV,scram,52,0.7518571428571429,0,39.25557142857143,921,207894,208944,209244,210093,0,NA,208815
1,52,CEV,scram,65,0.5924285714285714,65,38.77728571428571,2052,211227,213392,213692,214542,0,NA,213279
1,53,CEV,scram,54,0.7232857142857143,0,39.16985714285715,1127,215775,217025,217324,218174,0,NA,216902
1,54,CEV,scram,80,0.47871428571428576,80,38.43614285714286,2817,220257,223206,223505,224355,0,NA,223074
1,55,CEV,scram,79,0.4592857142857143,0,36.081428571428575,2974,225688,228787,229087,229936,0,NA,228662
1,56,CEV,scram,52,0.7808571428571429,52,40.90428571428572,700,231419,232253,232552,233402,0,NA,232119
1,57,CEV,scram,59,0.6264285714285714,0,37.0,1802,234485,236401,236701,237550,0,NA,236287
1,58,CEV,scram,54,0.7212857142857143,0,39.16385714285715,1122,238700,239950,240249,241099,0,NA,239822
1,59,CEV,scram,43,0.8112857142857143,43,34.56614285714286,513,242282,242915,243215,244065,0,NA,242795
1,60,CEV,scram,48,0.7237142857142858,48,34.828857142857146,1107,245465,246697,246997,247847,0,NA,246572
1,61,CEV,scram,63,0.6214285714285714,0,38.864285714285714,1833,249047,250996,251296,252145,0,NA,250880
1,62,CEV,scram,50,0.7071428571428571,50,35.58571428571428,1233,253195,254545,254844,255694,0,NA,254428
1,63,CEV,scram,43,0.7761428571428571,0,33.119285714285716,736,257244,258110,258410,259259,0,NA,257980
