run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
2,64,IEV,happy,14,0.8959144187617806,0,12.187748803042805,261,2859,3225,3525,4374,0,NA,3120
2,65,IEV,happy,21,0.8768642902141424,21,18.18672278610742,760,5524,6391,6690,7540,0,NA,6284
2,66,IEV,happy,29,0.8213348460514511,0,24.19757444093903,1427,9056,10589,10889,11738,0,NA,10483
2,67,IEV,happy,46,0.7483539469955863,46,34.75861100678854,1976,12888,14971,15271,16120,0,NA,14864
2,68,IEV,happy,47,0.7109825344396011,0,33.28488333373357,2207,17570,19886,20186,21035,0,NA,19777
2,69,IEV,happy,65,0.6425966192161865,0,42.04230427270432,2594,22535,25234,25534,26383,0,NA,25129
2,70,IEV,happy,74,0.5742995219371135,74,42.44317659961169,2937,27533,30582,30882,31731,0,NA,30470
2,71,IEV,happy,83,0.5540620386610244,83,45.8142827784534,3048,32831,35980,36280,37130,0,NA,35879
2,72,IEV,happy,86,0.5372924395975556,0,46.13243121719164,3131,38629,41862,42161,43011,0,NA,41760
2,73,IEV,happy,72,0.5845155279305523,72,41.84246549010856,2897,44211,47210,47509,48359,0,NA,47108
2,74,IEV,happy,83,0.5611740251873896,0,46.564478547639325,3003,49509,52625,52924,53774,0,NA,52512
2,75,IEV,happy,63,0.6239411178263089,0,39.40730675986644,2694,55024,57823,58122,58972,0,NA,57718
2,76,IEV,happy,132,0.3989436337717408,132,52.61378884019293,3797,60422,64320,64620,65470,0,NA,64219
2,77,IEV,happy,25,0.8699365430953641,25,21.805766210254564,880,66570,67553,67852,68702,0,NA,67450
2,78,IEV,happy,132,0.3989436337717408,132,52.61378884019293,3773,69952,73850,74150,75000,0,NA,73725
2,79,IEV,happy,132,0.395629946496251,0,52.33713115056034,3810,76300,80215,80514,81364,0,NA,80110
2,80,IEV,happy,113,0.44768340532322853,113,50.73947332313315,3556,82614,86279,86579,87429,0,NA,86170
2,81,IEV,happy,117,0.4405804267428727,117,51.46778707802439,3599,88679,92377,92677,93526,0,NA,92278
2,82,IEV,happy,112,0.43765680003591034,0,48.95590151248826,3612,94826,98542,98841,99691,0,NA,98438
2,83,IEV,happy,104,0.4861168911330604,0,50.5533058383095,3378,100791,104273,104573,105422,0,NA,104169
2,84,IEV,happy,14,0.8937873017032979,14,12.623644232943212,358,106522,106989,107288,108138,0,NA,106880
2,85,IEV,happy,37,0.8022241748959293,37,29.356699626706686,1588,109288,110987,111287,112137,0,NA,110876
2,86,IEV,happy,53,0.686199909820594,53,36.517331348048195,2370,113686,116152,116452,117301,0,NA,116056
2,87,IEV,happy,74,0.5988009863700463,74,44.574749287089325,2829,118451,121384,121683,122533,0,NA,121280
2,88,IEV,happy,69,0.5988009863700463,69,41.58074435523909,2818,123683,126615,126915,127764,0,NA,126501
