run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
8,442,DEV,scram,70,0.6822550713858494,70,48.01873671503608,709,3868,4701,5000,5850,0,NA,4577
8,443,DEV,scram,72,0.714361580855413,72,51.76017608419867,579,7083,7783,8083,8932,0,NA,7662
8,444,DEV,scram,75,0.750858234130321,75,56.57036307267215,453,10249,10815,11115,11965,0,NA,10702
8,445,DEV,scram,76,0.7766485067319843,76,58.637913810104905,336,13231,13698,13997,14847,0,NA,13567
8,446,DEV,scram,70,0.8151122506870362,70,57.177930859277105,198,16213,16530,16830,17679,0,NA,16411
8,447,DEV,scram,73,0.7857452544913354,73,57.51102611870907,295,18912,19329,19629,20478,0,NA,19207
8,448,DEV,scram,67,0.75971662542197,67,50.94497209090965,407,21845,22378,22678,23527,0,NA,22252
8,449,DEV,scram,66,0.7867899742718991,66,52.05176205105431,302,24694,25110,25410,26260,0,NA,24996
8,450,DEV,scram,75,0.8031139485337141,75,59.89983939076216,231,27593,27943,28242,29092,0,NA,27824
8,451,DEV,scram,70,0.821022733180742,70,57.41117752388578,165,30775,31058,31358,32208,0,NA,30940
8,452,DEV,scram,68,0.8078983763959615,68,55.26986338105938,213,33591,33924,34223,35073,0,NA,33804
8,453,DEV,scram,74,0.8033792237976618,74,59.108605269084634,229,36456,36806,37106,37955,0,NA,36685
8,454,DEV,scram,72,0.7954481856380818,72,57.15805746486237,259,39539,39922,40221,41071,0,NA,39798
8,455,DEV,scram,67,0.8036445612032347,67,53.49496541790934,221,42554,42904,43204,44053,0,NA,42775
8,456,DEV,scram,66,0.788620723885857,66,52.123168569703346,302,45470,45886,46186,47036,0,NA,45772
8,457,DEV,scram,69,0.8081647637195298,69,56.08843251917044,207,48619,48952,49252,50101,0,NA,48826
8,458,DEV,scram,70,0.7774250724882324,70,54.78916586675762,318,51384,51834,52134,52984,0,NA,51702
8,459,DEV,scram,73,0.8119006111085497,73,59.48452370607396,188,54317,54633,54933,55783,0,NA,54505
8,460,DEV,scram,75,0.7933428311028766,75,59.44529831124304,269,57299,57699,57998,58848,0,NA,57568
8,461,DEV,scram,66,0.8089642937729932,0,53.693500982666585,214,60381,60715,61014,61864,0,NA,60595
8,462,DEV,scram,74,0.7867899742718991,74,58.346081845229506,292,63397,63813,64113,64963,0,NA,63689
8,463,DEV,scram,67,0.7609890070572696,67,50.99901743262243,389,66196,66712,67012,67862,0,NA,66585
8,464,DEV,scram,65,0.7870513161029848,0,51.274932093380315,304,69195,69611,69911,70761,0,NA,69499
8,465,DEV,scram,74,0.7612436888765561,0,56.338518079936705,402,72294,72810,73110,73960,0,NA,72696
8,466,DEV,scram,67,0.8094976201143127,67,54.52266346637509,211,75243,75576,75876,76725,0,NA,75454
8,467,DEV,scram,71,0.8052378882450575,71,56.7758319454777,230,78258,78608,78908,79757,0,NA,78488
8,468,DEV,scram,75,0.7943949999611439,75,59.49490488322855,260,81141,81524,81823,82673,0,NA,81401
8,469,DEV,scram,73,0.8143085245134052,0,59.58870057968455,193,83956,84273,84572,85422,0,NA,84149
8,470,DEV,scram,81,0.5952829608701613,81,48.05117184255145,1131,86855,88105,88404,89254,0,NA,87986
8,471,DEV,scram,80,0.5829524517816218,80,46.658919445597725,1191,90871,92187,92486,93336,0,NA,92062
8,472,DEV,scram,80,0.5673912032775509,80,45.640732493633784,1283,94686,96086,96385,97235,0,NA,95969
8,473,DEV,scram,81,0.5496939163735752,0,44.46678085097241,1359,98718,100201,100500,101350,0,NA,100077
8,474,DEV,scram,78,0.5633100012724355,78,43.68155423769908,1293,102983,104399,104699,105548,0,NA,104276
8,475,DEV,scram,76,0.5664601785623942,76,43.313548949679884,1269,107232,108631,108931,109780,0,NA,108501
8,476,DEV,scram,78,0.5864421999781764,78,45.712491486147954,1170,110997,112296,112596,113446,0,NA,112167
8,477,DEV,scram,73,0.5954813103329124,73,43.30026656469198,1119,115079,116328,116628,117478,0,NA,116198
8,478,DEV,scram,77,0.5789147015141757,77,44.65928713650439,1214,119161,120494,120793,121643,0,NA,120375
8,479,DEV,scram,72,0.5783408353388737,0,41.731866362319906,1208,122976,124309,124608,125458,0,NA,124184
8,480,DEV,scram,83,0.4293421536650597,83,35.66702868254155,2193,126891,129207,129507,130356,0,NA,129084
8,481,DEV,scram,77,0.42993537173755003,0,33.129532857790714,2171,131989,134289,134588,135438,0,NA,134160
8,482,DEV,scram,79,0.3812532769674484,79,30.302606885700474,2649,136771,139537,139836,140686,0,NA,139420
