run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
1,1,CEV,scram,44,0.8118571428571428,0,35.376285714285714,562,2966,3592,3914,4746,0,NA,3528
1,2,CEV,scram,53,0.6698571428571429,0,35.66028571428572,1552,6089,7707,8011,8859,0,NA,7641
1,3,CEV,scram,69,0.516,69,35.452,2616,9927,12622,12926,13773,0,NA,12543
1,4,CEV,scram,72,0.503,0,35.994,2710,15051,17837,18141,18989,0,NA,17761
1,5,CEV,scram,68,0.5422857142857143,68,37.0,2443,20158,22667,22973,23819,0,NA,22601
1,6,CEV,scram,67,0.5471428571428572,67,36.45285714285715,2401,25090,27566,27871,28719,0,NA,27491
1,7,CEV,scram,64,0.5424285714285715,64,34.83028571428572,2443,30238,32748,33052,33899,0,NA,32681
1,8,CEV,scram,70,0.552,0,38.656,2363,35321,37763,38067,38914,0,NA,37684
1,9,CEV,scram,71,0.546,71,38.638000000000005,2413,39960,42444,42749,43597,0,NA,42373
1,10,CEV,scram,65,0.5307142857142857,65,34.34642857142857,2521,45118,47709,48014,48862,0,NA,47639
1,11,CEV,scram,67,0.5284285714285715,0,35.41471428571429,2534,50133,52740,53045,53893,0,NA,52667
1,12,CEV,scram,75,0.5141428571428571,0,38.54242857142857,2629,55415,58122,58427,59275,0,NA,58044
1,13,CEV,scram,75,0.519,0,39.076,2592,60547,63220,63525,64373,0,NA,63139
1,14,CEV,scram,90,0.4118571428571428,0,36.99999999999999,3351,65395,68818,69123,69971,0,NA,68746
1,15,CEV,scram,78,0.5,78,39.0,2736,71044,73849,74155,75002,0,NA,73780
1,16,CEV,scram,77,0.4928571428571429,77,37.98571428571429,2772,76276,79131,79436,80283,0,NA,79048
1,17,CEV,scram,75,0.4762857142857143,0,35.57114285714286,2891,81407,84380,84684,85532,0,NA,84298
1,18,CEV,scram,75,0.49157142857142855,75,37.0,2796,86896,89761,90065,90914,0,NA,89692
1,19,CEV,scram,81,0.4882857142857143,0,39.441428571428574,2823,92438,95325,95630,96478,0,NA,95261
1,20,CEV,scram,82,0.47657142857142853,0,38.906285714285715,2901,97953,100924,101228,102076,0,NA,100854
1,21,CEV,scram,74,0.498,74,36.99999999999999,2743,103552,106372,106677,107522,0,NA,106295
1,22,CEV,scram,76,0.5051428571428571,0,38.51542857142857,2693,108550,111319,111625,112473,0,NA,111243
1,23,CEV,scram,72,0.5194285714285714,72,37.51942857142856,2601,113498,116168,116473,117318,0,NA,116099
1,24,CEV,scram,76,0.48857142857142855,0,37.0,2806,118547,121433,121738,122584,0,NA,121353
1,25,CEV,scram,69,0.5267142857142857,69,36.473285714285716,2544,123812,126431,126736,127581,0,NA,126356
1,26,CEV,scram,72,0.5315714285714286,0,38.06314285714286,2517,128961,131546,131852,132698,0,NA,131478
1,27,CEV,scram,76,0.503,76,38.006,2704,133826,136611,136916,137762,0,NA,136530
1,28,CEV,scram,76,0.5077142857142858,76,38.523142857142865,2684,139041,141793,142097,142945,0,NA,141725
1,29,CEV,scram,69,0.5197142857142858,69,35.960571428571434,2605,144223,146890,147196,148042,0,NA,146828
1,30,CEV,scram,75,0.5151428571428571,75,38.545428571428566,2639,149072,151772,152077,152924,0,NA,151711
1,31,CEV,scram,70,0.52,0,36.480000000000004,2594,154304,156970,157275,158121,0,NA,156898
1,32,CEV,scram,65,0.5318571428571428,65,34.34071428571428,2506,159502,162085,162391,163238,0,NA,162008
1,33,CEV,scram,70,0.5175714285714286,70,36.48242857142857,2611,164318,167001,167305,168151,0,NA,166929
1,34,CEV,scram,73,0.5295714285714286,0,38.58871428571428,2518,169683,172282,172586,173435,0,NA,172201
1,35,CEV,scram,74,0.5177142857142858,74,38.55314285714286,2609,174865,177546,177852,178698,0,NA,177474
1,36,CEV,scram,69,0.5295714285714286,0,36.47042857142857,2521,180080,182679,182983,183831,0,NA,182601
1,37,CEV,scram,67,0.5225714285714286,67,34.90971428571429,2579,184912,187560,187864,188710,0,NA,187491
1,38,CEV,scram,75,0.49157142857142855,0,37.0,2798,190093,192958,193262,194109,0,NA,192891
1,39,CEV,scram,73,0.5345714285714286,73,39.138285714285715,2489,195242,197807,198112,198956,0,NA,197731
1,40,CEV,scram,67,0.5178571428571428,0,34.92857142857142,2605,200291,202971,203276,204124,0,NA,202896
1,41,CEV,scram,67,0.5322857142857143,0,35.40314285714286,2507,205406,207986,208290,209136,0,NA,207913
1,42,CEV,scram,72,0.5274285714285714,72,38.05485714285714,2541,210271,212885,213189,214036,0,NA,212812
1,43,CEV,scram,74,0.511,0,38.022000000000006,2661,215420,218149,218454,219300,0,NA,218081
1,44,CEV,scram,72,0.5442857142857143,0,39.17714285714286,2416,220335,222830,223135,223984,0,NA,222751
1,45,CEV,scram,69,0.5181428571428571,69,35.96371428571428,2615,225467,228145,228450,229296,0,NA,228082
1,46,CEV,scram,71,0.4991428571428571,0,35.50257142857143,2735,230582,233393,233699,234545,0,NA,233317
1,47,CEV,scram,72,0.5372857142857144,72,38.61185714285715,2474,235881,238425,238730,239575,0,NA,238355
1,48,CEV,scram,68,0.5325714285714286,0,36.46742857142858,2508,241013,243590,243895,244742,0,NA,243521
1,49,CEV,scram,67,0.5755714285714286,67,38.726714285714294,2207,246028,248306,248610,249456,0,NA,248235
1,50,CEV,scram,62,0.5517142857142857,62,34.24142857142857,2369,250893,253336,253642,254488,0,NA,253262
1,51,CEV,scram,69,0.5589999999999999,0,38.677,2311,255775,258168,258473,259320,0,NA,258086
1,52,CEV,scram,68,0.5661428571428572,68,38.69842857142857,2263,260457,262800,263105,263952,0,NA,262720
1,53,CEV,scram,71,0.5469999999999999,0,38.641,2409,265189,267665,267970,268817,0,NA,267598
1,54,CEV,scram,75,0.5118571428571428,75,38.53557142857142,2645,270190,272913,273218,274065,0,NA,272835
1,55,CEV,scram,70,0.5164285714285715,0,35.96714285714286,2621,275403,278094,278399,279246,0,NA,278024
1,56,CEV,scram,75,0.5258571428571428,75,39.62928571428571,2549,280734,283360,283665,284512,0,NA,283283
1,57,CEV,scram,69,0.5329999999999999,0,37.0,2499,285600,288174,288479,289326,0,NA,288099
1,58,CEV,scram,75,0.5167142857142857,0,38.55014285714285,2616,290450,293139,293444,294291,0,NA,293066
1,59,CEV,scram,66,0.538,66,35.385999999999996,2463,295481,298022,298326,299174,0,NA,297944
1,60,CEV,scram,68,0.5191428571428571,0,35.442571428571426,2599,300547,303219,303524,304371,0,NA,303146
1,61,CEV,scram,73,0.5261428571428571,0,38.57842857142857,2554,305561,308185,308489,309337,0,NA,308115
1,62,CEV,scram,70,0.5142857142857142,0,35.97142857142857,2631,310376,313082,313387,314235,0,NA,313007
1,63,CEV,scram,65,0.5285714285714286,0,34.35714285714286,2531,315775,318380,318685,319533,0,NA,318306
