run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
4,190,DEV,fear,68,0.7299496988794714,68,49.62877811842563,571,3596,4240,4546,5393,0,NA,4167
4,191,DEV,fear,73,0.7933428311028766,73,57.85861264903729,320,6977,7373,7678,8525,0,NA,7297
4,192,DEV,fear,66,0.8242587536471792,66,54.23939182102373,203,10009,10289,10594,11441,0,NA,10212
4,193,DEV,fear,71,0.8334731394846804,71,59.55011788494453,173,12925,13171,13476,14322,0,NA,13098
4,194,DEV,fear,69,0.8023184960129279,69,55.04944724254094,296,15508,15869,16175,17022,0,NA,15804
4,195,DEV,fear,70,0.7941318623179975,70,55.511854128176935,322,18127,18519,18824,19671,0,NA,18449
4,196,DEV,fear,73,0.8247989146696507,73,60.03155771658077,208,21107,21385,21690,22537,0,NA,21315
4,197,DEV,fear,66,0.8068334417167284,0,53.61449420129321,273,23923,24267,24572,25419,0,NA,24196
4,198,DEV,fear,71,0.8204842240852344,71,58.21064842445339,215,26656,26949,27255,28100,0,NA,26871
4,199,DEV,fear,71,0.834017237748038,71,59.571209811615795,165,29288,29532,29836,30683,0,NA,29453
4,200,DEV,fear,73,0.8296708743906854,73,60.23091044854433,182,31921,32181,32486,33333,0,NA,32103
4,201,DEV,fear,65,0.8161847288200271,65,53.13975366287491,241,34720,35030,35334,36182,0,NA,34961
4,202,DEV,fear,67,0.821022733180742,67,54.948109324343555,229,37621,37911,38217,39065,0,NA,37850
4,203,DEV,fear,73,0.8435755714002623,73,61.61994367620481,138,40353,40561,40865,41714,0,NA,40491
4,204,DEV,fear,64,0.8167213284796053,64,52.34166717262346,235,42903,43209,43516,44361,0,NA,43138
4,205,DEV,fear,67,0.8302133643614991,67,55.27157148149799,184,45752,46009,46315,47162,0,NA,45936
4,206,DEV,fear,67,0.8631715872505167,67,58.027830305229934,68,48571,48709,49013,49861,0,NA,48639
4,207,DEV,fear,73,0.7686590780083656,73,55.93266012765203,414,50951,51441,51745,52592,0,NA,51365
4,208,DEV,fear,69,0.8258799399735517,69,56.772626407912455,202,54183,54455,54762,55609,0,NA,54385
4,209,DEV,fear,70,0.7991423051328389,70,55.721046324489265,312,56699,57072,57377,58222,0,NA,57011
4,210,DEV,fear,68,0.881341292812324,68,60.29416337843792,0,59515,59588,59893,60740,0,NA,59515
4,211,DEV,fear,66,0.8954581216338251,66,58.86455294528109,0,62231,62256,62565,63406,0,NA,62231
4,212,DEV,fear,65,0.8172581680632819,65,53.17698490435322,227,64898,65203,65507,66355,0,NA,65125
4,213,DEV,fear,67,0.8039099607082397,67,53.50497192305918,280,67546,67902,68207,69054,0,NA,67826
4,214,DEV,fear,65,0.8584550940379377,65,56.1676921147774,91,70646,70801,71106,71953,0,NA,70737
4,215,DEV,fear,70,0.7999355077143238,70,55.75383038190285,299,73496,73866,74171,75019,0,NA,73795
4,216,DEV,fear,69,0.8221004622264823,69,56.63098603089301,205,76511,76798,77104,77951,0,NA,76716
4,217,DEV,fear,70,0.8132377351054573,0,57.10277398363762,244,79444,79764,80069,80917,0,NA,79688
4,218,DEV,fear,71,0.8177952472167668,71,58.102314123344556,239,82360,82663,82969,83816,0,NA,82599
4,219,DEV,fear,71,0.8177952472167668,0,58.102314123344556,231,85009,85312,85617,86465,0,NA,85240
4,220,DEV,fear,70,0.8269619005255562,0,57.639686161852154,197,87958,88228,88533,89380,0,NA,88155
4,221,DEV,fear,72,0.7612436888765561,0,54.816030702183596,440,90474,90994,91299,92145,0,NA,90914
4,222,DEV,fear,69,0.8135053417377051,69,56.300032371182226,242,93290,93609,93914,94761,0,NA,93532
4,223,DEV,fear,64,0.8776904996671291,64,55.80365891739423,10,96256,96344,96650,97494,0,NA,96266
4,224,DEV,fear,68,0.8186013143637605,68,55.679110173259645,234,98740,99041,99345,100193,0,NA,98974
4,225,DEV,fear,68,0.774322389592507,0,52.32791679519023,388,101288,101756,102061,102909,0,NA,101676
4,226,DEV,fear,71,0.8275032306057244,71,58.48771657261502,195,104305,104572,104877,105723,0,NA,104500
4,227,DEV,fear,67,0.8364684992740247,67,56.31968949088059,156,107171,107404,107709,108556,0,NA,107327
4,228,DEV,fear,69,0.7965023855207705,0,54.81477387353177,306,109954,110336,110641,111488,0,NA,110260
4,229,DEV,fear,66,0.8052378882450575,66,52.749642504252414,269,112736,113085,113390,114238,0,NA,113005
4,230,DEV,fear,72,0.8012587651870345,0,57.410834301824735,297,115487,115852,116156,117003,0,NA,115784
4,231,DEV,fear,70,0.8145763729189145,70,57.1565027108531,237,118501,118816,119122,119968,0,NA,118738
4,232,DEV,fear,71,0.7970298649697771,71,56.430319708817095,306,121318,121699,122004,122852,0,NA,121624
4,233,DEV,fear,67,0.7880973297851581,67,52.89089823047629,339,124200,124614,124921,125768,0,NA,124539
4,234,DEV,fear,67,0.8015236042817093,67,53.41461995487568,285,127216,127580,127886,128733,0,NA,127501
4,235,DEV,fear,73,0.7970298649697771,73,58.02437943875665,302,130182,130562,130868,131716,0,NA,130484
4,236,DEV,fear,65,0.8015236042817093,65,51.811572746312265,283,133065,133429,133733,134580,0,NA,133348
4,237,DEV,fear,68,0.8060353872508578,0,55.196796069705705,270,136030,136378,136682,137530,0,NA,136300
4,238,DEV,fear,71,0.7875741937517182,71,56.02027675668673,340,138709,139127,139432,140278,0,NA,139049
4,239,DEV,fear,66,0.8332011760688647,66,55.37354928082405,177,141829,142076,142380,143227,0,NA,142006
4,240,DEV,fear,68,0.8153802799617345,0,55.5578706856662,239,144828,145140,145446,146294,0,NA,145067
4,241,DEV,fear,70,0.8153802799617345,70,57.188631245589676,240,147394,147706,148011,148858,0,NA,147634
4,242,DEV,fear,74,0.7126749591790946,74,52.386138633827954,647,150074,150788,151094,151942,0,NA,150721
4,243,DEV,fear,65,0.8156483694381792,65,53.12108062105467,242,153093,153405,153710,154557,0,NA,153335
4,244,DEV,fear,74,0.8023184960129279,0,59.061039722605585,294,155809,156171,156475,157322,0,NA,156103
4,245,DEV,fear,67,0.8291286156607554,67,55.23415501664343,194,158625,158886,159191,160037,0,NA,158819
4,246,DEV,fear,74,0.7676328770498745,74,56.65150974839893,427,161191,161685,161990,162837,0,NA,161618
4,247,DEV,fear,73,0.8068334417167284,73,59.26232829331031,282,163940,164285,164590,165438,0,NA,164222
4,248,DEV,fear,66,0.8847185310979262,66,58.6160740377141,0,166840,166902,167205,168053,0,NA,166840
4,249,DEV,fear,68,0.8116333684472803,68,55.414738217415305,247,169556,169883,170187,171035,0,NA,169803
4,250,DEV,fear,72,0.7896682850158347,72,56.90183057019847,340,172289,172698,173003,173851,0,NA,172629
4,251,DEV,fear,67,0.8119006111085497,67,54.613120039422654,253,175005,175330,175635,176482,0,NA,175258
4,252,DEV,fear,68,0.8167213284796053,68,55.60855248654188,239,178089,178396,178701,179546,0,NA,178328
