run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
1,1,IEV,scram,25,0.8583000124404351,25,21.615744246870918,0,4185,5317,5634,6467,0,NA,4185
1,2,IEV,scram,35,0.7915562421541709,35,27.969783382275686,0,7917,9699,9999,10848,0,NA,7917
1,3,IEV,scram,44,0.7235590107594101,0,31.576521632744925,0,11915,14164,14464,15314,0,NA,11915
1,4,IEV,scram,39,0.8059002816712466,39,31.424945767991034,0,16647,18313,18613,19462,0,NA,16647
1,5,IEV,scram,38,0.8007338968785715,38,30.29773012823818,0,20729,22445,22744,23594,0,NA,20729
1,6,IEV,scram,41,0.7789745931061097,41,32.24247001769761,0,24811,26693,26993,27843,0,NA,24811
1,7,IEV,scram,35,0.78129961492989,35,27.35369648744114,0,29109,30975,31275,32124,0,NA,29109
1,8,IEV,scram,43,0.7836028580383458,43,33.4080840427022,0,33208,35040,35340,36190,0,NA,33208
1,9,IEV,scram,36,0.7791119599090429,36,28.335078518689237,0,37473,39339,39638,40488,0,NA,37473
1,10,IEV,scram,16,0.8903755403200017,16,14.172901783139398,0,41721,42288,42587,43437,0,NA,41721
1,11,IEV,scram,101,0.48778489393039803,101,49.50798354473796,0,44570,48036,48335,49185,0,NA,44570
1,12,IEV,scram,111,0.4405804267428727,111,48.82430451756715,0,50252,53950,54250,55100,0,NA,50252
1,13,IEV,scram,115,0.42889151507529266,115,49.345374781391484,0,56433,60182,60481,61331,0,NA,56433
1,14,IEV,scram,109,0.4428780734372209,109,48.277411298496084,0,62364,66046,66346,67195,0,NA,62364
1,15,IEV,scram,134,0.4012236914949251,0,53.734976198492774,0,68379,72261,72560,73410,0,NA,68379
1,16,IEV,scram,112,0.435986528634854,0,49.03070322516643,0,74493,78209,78508,79358,0,NA,74493
1,17,IEV,scram,16,0.8966536637946566,16,14.721557860629236,0,80608,80941,81241,82090,0,NA,80608
1,18,IEV,scram,25,0.8707202721225968,25,21.69735124465944,0,83273,84240,84539,85389,0,NA,83273
1,19,IEV,scram,38,0.7993578899624996,38,30.42520797271007,0,86672,88388,88688,89538,0,NA,86672
1,20,IEV,scram,80,0.5448767109214238,80,43.56226323235473,0,91004,94203,94503,95352,0,NA,91004
1,21,IEV,scram,120,0.42930868597607963,120,51.47355369907184,0,96486,100234,100534,101383,0,NA,96486
1,22,IEV,scram,21,0.8916157966613256,21,18.397989997923776,0,102667,103200,103499,104349,0,NA,102667
1,23,IEV,scram,98,0.48528272541057005,98,47.67638596990188,0,105382,108865,109164,110014,0,NA,105382
1,24,IEV,scram,112,0.4516538811699299,0,50.57644814159723,0,111180,114829,115129,115978,0,NA,111180
1,25,IEV,scram,25,0.8838381089194122,25,22.391339920637332,0,117511,118245,118544,119394,0,NA,117511
1,26,IEV,scram,34,0.8155838689857846,0,28.06228036895067,0,120677,122260,122559,123409,0,NA,120677
1,27,IEV,scram,46,0.7222522720267497,46,33.12601779446279,0,124692,126942,127241,128091,0,NA,124692
1,28,IEV,scram,111,0.4612677359778579,111,51.09772680335786,0,129224,132823,133122,133972,0,NA,129224
1,29,IEV,scram,43,0.7563456860377886,43,32.611153393736124,0,135255,137288,137587,138437,0,NA,135255
1,30,IEV,scram,113,0.4579237924398982,113,51.689578594031914,0,139870,143486,143785,144635,0,NA,139870
1,31,IEV,scram,34,0.7955571172986485,34,26.796202685164122,0,146118,147868,148167,149017,0,NA,146118
1,32,IEV,scram,96,0.4998626156205751,0,47.97051845706867,0,150300,153715,154015,154865,0,NA,150300
1,33,IEV,scram,37,0.7978459996805258,37,29.766682143612964,0,156248,157981,158280,159130,0,NA,156248
1,34,IEV,scram,116,0.4372392053039954,116,50.72358584521378,0,160463,164178,164478,165328,0,NA,160463
1,35,IEV,scram,122,0.41659781069339424,0,50.712068137289485,0,166561,170376,170676,171525,0,NA,166561
1,36,IEV,scram,104,0.4723416147005896,104,49.22916278185037,0,172859,176408,176707,177557,0,NA,172859
1,37,IEV,scram,114,0.45144489530074916,0,51.48795791662478,0,178840,182489,182788,183638,0,NA,178840
1,38,IEV,scram,16,0.8968447889198272,16,14.681422515025169,0,185021,185354,185654,186504,0,NA,185021
