run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
7,379,DEV,scram,71,0.666961368105006,71,47.22672768945898,0,3101,4000,4300,5150,0,NA,3101
7,380,DEV,scram,71,0.5705720050064509,71,40.714802168051676,0,6749,8132,8432,9281,0,NA,6749
7,381,DEV,scram,74,0.5231634152926281,74,38.49163719469173,0,10931,12581,12880,13730,0,NA,10931
7,382,DEV,scram,74,0.6974247175711159,74,51.57495132673918,0,15230,16013,16312,17162,0,NA,15230
7,383,DEV,scram,65,0.7894062982169228,65,51.36426192643148,0,18762,19178,19478,20328,0,NA,18762
7,384,DEV,scram,82,0.4140009310389239,0,33.74530783109886,0,21577,24027,24326,25176,0,NA,21577
7,385,DEV,scram,79,0.5964742886112113,0,46.935939429865336,0,26326,27575,27875,28725,0,NA,26326
7,386,DEV,scram,78,0.5101278403340341,0,39.74461868453447,0,30374,32107,32407,33256,0,NA,30374
7,387,DEV,scram,85,0.3175587065021058,0,27.14361753366273,0,34456,37988,38288,39138,0,NA,34456
7,388,DEV,scram,73,0.7857452544913354,73,57.51102611870907,0,40754,41171,41470,42320,0,NA,40754
7,389,DEV,scram,77,0.5210107494300449,77,39.92516475110141,0,43786,45436,45735,46585,0,NA,43786
7,390,DEV,scram,79,0.5211758631985973,79,40.97795282579751,0,48101,49751,50051,50900,0,NA,48101
7,391,DEV,scram,78,0.6238487635396153,78,48.64278085257546,0,52100,53216,53516,54366,0,NA,52100
7,392,DEV,scram,73,0.5585377929348349,0,40.58721106293925,0,55965,57415,57714,58564,0,NA,55965
7,393,DEV,scram,76,0.577767707858551,76,44.01011364824766,0,59781,61114,61413,62263,0,NA,59781
7,394,DEV,scram,75,0.75971662542197,75,57.02270509428541,0,63479,63996,64296,65145,0,NA,63479
7,395,DEV,scram,82,0.35230108490595036,82,29.023523834092074,0,66462,69544,69844,70693,0,NA,66462
7,396,DEV,scram,72,0.7862674847939473,72,56.748904014952856,0,72110,72526,72826,73676,0,NA,72110
7,397,DEV,scram,73,0.7645607654509037,73,55.7370672575687,0,74842,75342,75642,76491,0,NA,74842
7,398,DEV,scram,71,0.7150855334562869,0,51.08222786240572,0,77908,78608,78907,79757,0,NA,77908
7,399,DEV,scram,73,0.7309338913878045,73,53.32847788268933,0,80973,81607,81906,82756,0,NA,80973
7,400,DEV,scram,78,0.49407917495941167,78,38.70027075380484,0,84122,85955,86254,87104,0,NA,84122
7,401,DEV,scram,80,0.492413323546533,0,39.576044951314145,0,88721,90553,90853,91703,0,NA,88721
7,402,DEV,scram,76,0.4279246907755814,0,32.57086781470985,0,92869,95185,95485,96334,0,NA,92869
7,403,DEV,scram,87,0.3027387879109824,0,26.31499396352763,0,97751,101466,101766,102615,0,NA,97751
7,404,DEV,scram,70,0.7738062058910806,70,53.85395311400836,0,104282,104748,105048,105898,0,NA,104282
7,405,DEV,scram,77,0.7112321873113014,77,54.44400467087362,0,107114,107831,108130,108980,0,NA,107114
7,406,DEV,scram,75,0.7873127226094494,75,59.15801249930351,0,110496,110913,111212,112062,0,NA,110496
7,407,DEV,scram,71,0.8132377351054573,71,57.91601171874307,0,113728,114045,114345,115194,0,NA,113728
7,408,DEV,scram,67,0.8094976201143127,67,54.52266346637509,0,116561,116894,117194,118043,0,NA,116561
7,409,DEV,scram,66,0.7645607654509037,0,50.385141899412375,0,119260,119760,120059,120909,0,NA,119260
7,410,DEV,scram,76,0.503171931163471,76,38.28703352756638,0,122076,123842,124141,124991,0,NA,122076
7,411,DEV,scram,76,0.4978994648013084,0,37.95410590293474,0,126657,128457,128756,129606,0,NA,126657
7,412,DEV,scram,65,0.8167213284796053,65,53.15838850110307,0,131072,131372,131672,132522,0,NA,131072
7,413,DEV,scram,70,0.7655837184578531,70,53.48932807793148,0,134038,134538,134837,135687,0,NA,134038
7,414,DEV,scram,67,0.7748388395419764,67,51.57463132920348,0,137154,137620,137920,138769,0,NA,137154
7,415,DEV,scram,68,0.7571770134471443,68,51.59370936801132,0,140386,140919,141219,142068,0,NA,140386
7,416,DEV,scram,73,0.7880973297851581,73,57.61948220918724,0,143335,143751,144051,144901,0,NA,143335
7,417,DEV,scram,67,0.873768173892378,67,58.331218655962125,0,146367,146467,146767,147616,0,NA,146367
7,418,DEV,scram,66,0.7794988205326759,66,51.76290283877652,0,149183,149633,149932,150782,0,NA,149183
7,419,DEV,scram,72,0.6622403494669971,72,47.640764728640036,0,152448,153381,153681,154531,0,NA,152448
7,420,DEV,scram,75,0.7455841614058483,0,55.551249981444556,0,155797,156380,156680,157529,0,NA,155797
7,421,DEV,scram,77,0.7248017562456276,77,55.91486347941395,0,158796,159463,159762,160612,0,NA,158796
7,422,DEV,scram,73,0.7972936994273784,73,58.03616665028934,0,162078,162461,162761,163611,0,NA,162078
7,423,DEV,scram,77,0.6626884691699193,77,50.978288093707874,0,165177,166110,166410,167259,0,NA,165177
7,424,DEV,scram,73,0.6737659030862849,73,48.92895097291644,0,168726,169609,169908,170758,0,NA,168726
7,425,DEV,scram,70,0.6969531348646547,0,48.76172160480649,0,172225,173008,173307,174157,0,NA,172225
7,426,DEV,scram,73,0.5960768511156362,0,43.33435584575521,0,175374,176623,176923,177772,0,NA,175374
7,427,DEV,scram,77,0.5579907066923346,0,42.78725027713937,0,178939,180389,180688,181538,0,NA,178939
7,428,DEV,scram,83,0.37215515214152584,0,30.799971035553934,0,183004,185870,186169,187019,0,NA,183004
7,429,DEV,scram,89,0.308499572171478,89,27.3798574424253,0,188186,191835,192134,192984,0,NA,188186
7,430,DEV,scram,77,0.6899160329217869,77,53.23770306251925,0,194650,195467,195766,196616,0,NA,194650
7,431,DEV,scram,71,0.5831456287258688,71,41.423162740639945,0,197932,199249,199548,200398,0,NA,197932
7,432,DEV,scram,82,0.5044254650509894,0,41.39255864295884,0,201664,203430,203730,204580,0,NA,201664
7,433,DEV,scram,75,0.7338934072411006,75,54.945872995467646,0,206096,206729,207029,207879,0,NA,206096
7,434,DEV,scram,74,0.776131127280848,0,57.06003992250799,0,209095,209562,209861,210711,0,NA,209095
