run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
2,64,IEV,happy,22,0.8514772541530313,0,19.058248224020428,1098,4508,5725,6024,6874,0,NA,5606
2,65,IEV,happy,16,0.8963554387967653,16,14.783921094981649,221,8024,8374,8673,9523,0,NA,8245
2,66,IEV,happy,40,0.7556001690630444,0,30.405675856504327,1910,11023,13055,13355,14205,0,NA,12933
2,67,IEV,happy,113,0.45353480138981817,113,51.40573989331289,3514,15355,18987,19286,20136,0,NA,18869
2,68,IEV,happy,110,0.4466386546970581,0,48.99555471328663,3539,21586,25251,25551,26400,0,NA,25125
2,69,IEV,happy,26,0.8728163955921213,26,22.276150250959294,819,27900,28833,29133,29982,0,NA,28719
2,70,IEV,happy,27,0.8315887586821845,27,22.25418428010142,1315,31149,32582,32881,33731,0,NA,32464
2,71,IEV,happy,40,0.7727158723213708,40,31.23061495942572,1790,34831,36747,37047,37896,0,NA,36621
2,72,IEV,happy,75,0.5809186385220751,0,43.79810138298768,2886,39396,42412,42711,43561,0,NA,42282
2,73,IEV,happy,105,0.46084975318297394,105,48.34943015753367,3471,44761,48360,48659,49509,0,NA,48232
2,74,IEV,happy,101,0.49216115209768674,0,49.80703178694445,3329,50642,54091,54391,55240,0,NA,53971
2,75,IEV,happy,115,0.433064291275198,0,49.59397397724749,3619,56490,60222,60522,61371,0,NA,60109
2,76,IEV,happy,27,0.8563850898657993,27,22.71422212392914,1045,62821,63988,64287,65137,0,NA,63866
2,77,IEV,happy,42,0.7705962873726089,42,32.18377072867266,1805,66237,68169,68469,69319,0,NA,68042
2,78,IEV,happy,79,0.571079124377833,79,44.91436420247152,2949,70552,73618,73917,74767,0,NA,73501
2,79,IEV,happy,101,0.4823623361570285,0,48.77982504665441,3382,76067,79565,79865,80715,0,NA,79449
2,80,IEV,happy,29,0.8434407727536153,29,24.261193125946832,1202,81965,83281,83580,84430,0,NA,83167
2,81,IEV,happy,47,0.7384451226793052,47,34.7877126625233,2038,85680,87829,88129,88978,0,NA,87718
2,82,IEV,happy,79,0.5477391145407395,0,43.40174372111531,3066,90278,93461,93760,94610,0,NA,93344
2,83,IEV,happy,50,0.7359246439847258,0,36.45403011630744,2036,95710,97876,98175,99025,0,NA,97746
2,84,IEV,happy,21,0.8617638820192263,21,17.72218502263527,979,100125,101225,101524,102374,0,NA,101104
2,85,IEV,happy,22,0.8861991745772888,22,19.350959190788554,560,103524,104207,104506,105356,0,NA,104084
2,86,IEV,happy,30,0.8234236755463233,30,24.798588475551725,1403,106906,108422,108721,109571,0,NA,108309
2,87,IEV,happy,115,0.44789236186978354,115,51.62671755372159,3547,110721,114387,114686,115536,0,NA,114268
2,88,IEV,happy,97,0.48966084703667606,0,47.46679958331993,3343,116686,120151,120451,121300,0,NA,120029
2,89,IEV,happy,114,0.44454933281004805,0,50.86704855109769,3553,122800,126482,126782,127632,0,NA,126353
2,90,IEV,happy,75,0.598603747510712,0,45.18421648839079,2809,128731,131664,131963,132813,0,NA,131540
2,91,IEV,happy,28,0.8593953378643746,28,24.053966784627143,1005,134213,135346,135645,136495,0,NA,135218
2,92,IEV,happy,28,0.8200005415968326,28,22.69861372194453,1418,138045,139594,139894,140744,0,NA,139463
2,93,IEV,happy,51,0.7204488637613709,51,36.869025494130746,2153,142243,144509,144809,145659,0,NA,144396
2,94,IEV,happy,28,0.8632505204925129,28,24.427002529959438,968,146808,147892,148193,149041,0,NA,147776
2,95,IEV,happy,43,0.7285838381006584,43,31.169760756257997,2094,150291,152507,152808,153656,0,NA,152385
2,96,IEV,happy,73,0.5759070348661123,73,41.7735454210757,2931,154856,157905,158206,159054,0,NA,157787
2,97,IEV,happy,81,0.5724889207598252,81,46.5558092880282,2943,160304,163369,163669,164519,0,NA,163247
2,98,IEV,happy,83,0.5658311538458113,0,46.89286196423223,2973,165619,168718,169017,169867,0,NA,168592
2,99,IEV,happy,39,0.7620997340855112,39,29.84713547238614,1883,171217,173216,173515,174365,0,NA,173100
2,100,IEV,happy,44,0.7474368979194939,44,32.588223707515105,1986,175832,177931,178230,179080,0,NA,177818
2,101,IEV,happy,65,0.6380661394283575,65,41.677701231398146,2606,180180,182913,183212,184062,0,NA,182786
2,102,IEV,happy,101,0.4698349410228262,0,47.46063470766472,3444,185612,189177,189477,190326,0,NA,189056
2,103,IEV,happy,75,0.5962342349288703,75,44.715754231692756,2820,191826,194775,195075,195924,0,NA,194646
2,104,IEV,happy,46,0.7526004880060922,46,34.42312173917728,1944,197274,199340,199640,200489,0,NA,199218
2,105,IEV,happy,68,0.6127147553235222,68,41.95831278780202,2752,201689,204555,204854,205704,0,NA,204441
2,106,IEV,happy,97,0.4875764181736754,97,47.079251996376634,3367,206904,210386,210686,211536,0,NA,210271
2,107,IEV,happy,102,0.48319685696840076,0,49.22514110330789,3369,212719,216218,216517,217367,0,NA,216088
2,108,IEV,happy,62,0.6289301185220272,0,39.08535483688261,2644,218883,221649,221948,222798,0,NA,221527
2,109,IEV,happy,36,0.7673141845970761,0,27.856989334098127,1830,223865,225814,226114,226963,0,NA,225695
2,110,IEV,happy,24,0.8572686032383169,24,20.889274537208195,1036,228430,229580,229881,230729,0,NA,229466
2,111,IEV,happy,116,0.44601183170235104,116,51.69966138886999,3540,232295,235961,236260,237110,0,NA,235835
2,112,IEV,happy,99,0.4879933625134414,99,48.522842145889044,3350,238526,241992,242291,243141,0,NA,241876
2,113,IEV,happy,13,0.8999231897036836,13,11.413976613955606,0,244508,244541,244840,245690,0,NA,244508
2,114,IEV,happy,114,0.43243822953014643,0,49.188695449533995,3621,247157,250889,251188,252038,0,NA,250778
2,115,IEV,happy,19,0.8938959304098256,19,17.07135672676863,345,253271,253738,254037,254887,0,NA,253616
