run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,pushidx
3,127,CEVR,scram,126,0.2957296186343914,0,37.29572961863439,1796,3715,5631,5930,6780,0,NA,5511
3,128,CEVR,scram,159,0.22699386503067484,159,36.0920245398773,470,7897,8497,8796,9646,0,NA,8367
3,129,CEVR,scram,174,0.2168452779638312,0,37.650535833891496,208,11112,11446,11745,12595,0,NA,11320
3,130,CEVR,scram,164,0.2214053684390494,0,36.335783894682855,327,13845,14295,14594,15444,0,NA,14172
3,131,CEVR,scram,164,0.22896039603960397,164,37.457920792079214,532,16810,17460,17760,18609,0,NA,17342
3,132,CEVR,scram,154,0.23375451263537905,0,36.06498194945848,651,19826,20592,20892,21742,0,NA,20477
3,133,CEVR,scram,158,0.23730987722191682,0,37.474619754443836,727,23308,24158,24457,25307,0,NA,24035
3,134,CEVR,scram,142,0.2544204322200393,0,36.23673870333988,1106,26374,27590,27889,28739,0,NA,27480
3,135,CEVR,scram,131,0.2841158402808249,0,37.284115840280826,1625,30006,31755,32055,32904,0,NA,31631
3,136,CEVR,scram,151,0.2489905787348587,0,37.49798115746972,973,34454,35554,35853,36703,0,NA,35427
3,137,CEVR,scram,94,0.3743856605955479,94,35.128071697022264,2733,38119,40969,41268,42118,0,NA,40852
3,138,CEVR,scram,88,0.42795769993390614,88,37.85591539986781,3165,43334,46617,46916,47766,0,NA,46499
3,139,CEVR,scram,143,0.25184753014391287,143,35.99260987942436,1040,49082,50249,50548,51398,0,NA,50122
3,140,CEVR,scram,158,0.2386656837449318,0,37.715997051234794,757,52664,53547,53847,54697,0,NA,53421
3,141,CEVR,scram,145,0.250193199381762,0,36.24942040185472,1006,55763,56896,57196,58046,0,NA,56769
3,142,CEVR,scram,157,0.23224533715925394,0,36.53550932568149,608,59612,60345,60645,61494,0,NA,60220
3,143,CEVR,scram,133,0.2739581129680559,133,36.452083774063894,1461,63061,64644,64943,65793,0,NA,64522
3,144,CEVR,scram,118,0.30391926777751704,0,35.784322928889935,1928,66959,69009,69308,70158,0,NA,68887
3,145,CEVR,scram,139,0.26455566905005107,0,36.735444330949946,1293,71474,72891,73190,74040,0,NA,72767
3,146,CEVR,scram,90,0.41613110539845755,0,37.416131105398456,3079,75256,78455,78755,79605,0,NA,78335
3,147,CEVR,scram,150,0.24851276146612936,0,37.24851276146614,984,80771,81871,82170,83020,0,NA,81755
3,148,CEVR,scram,182,0.2057188244638602,0,37.411437648927716,0,84586,84603,84903,85752,0,NA,84586
3,149,CEVR,scram,138,0.27097719188114666,0,37.270977191881144,1415,86869,88402,88701,89551,0,NA,88284
3,150,CEVR,scram,166,0.23005862497779359,0,38.15029312488897,563,91068,91751,92050,92900,0,NA,91631
3,151,CEVR,scram,154,0.23704924034413327,0,36.52590151931174,734,94017,94866,95166,96016,0,NA,94751
3,152,CEVR,scram,124,0.3073089700996678,0,38.22923588039867,1983,97382,99481,99781,100631,0,NA,99365
3,153,CEVR,scram,97,0.40080470442587435,0,39.004023522129366,2961,101747,104829,105129,105979,0,NA,104708
3,154,CEVR,scram,160,0.2286370056497175,0,36.54272598870056,516,107145,107795,108095,108944,0,NA,107661
3,155,CEVR,scram,152,0.25160287546143384,152,38.25801437730718,1036,110461,111627,111927,112776,0,NA,111497
3,156,CEVR,scram,152,0.24214659685863876,152,36.75785340314137,824,114359,115309,115609,116458,0,NA,115183
3,157,CEVR,scram,147,0.2459639126305793,0,36.262108262108256,914,117642,118675,118974,119824,0,NA,118556
3,158,CEVR,scram,146,0.25072604065827686,0,36.49854791868345,1014,121057,122190,122490,123339,0,NA,122071
3,159,CEVR,scram,138,0.26789408357467936,0,37.00000000000001,1350,124522,125989,126288,127138,0,NA,125872
3,160,CEVR,scram,146,0.2531274433150899,0,37.0,1056,128721,129904,130204,131053,0,NA,129777
3,161,CEVR,scram,159,0.23691913648005855,159,37.71075740944018,718,132486,133319,133619,134469,0,NA,133204
3,162,CEVR,scram,156,0.23946005917159763,0,37.23946005917159,778,136018,136918,137218,138067,0,NA,136796
3,163,CEVR,scram,150,0.24278215223097113,0,36.51443569553806,848,139301,140267,140567,141416,0,NA,140149
